

Results from query to  NASA/IPAC Extragalactic Database (NED),
which is funded by the National Aeronautics and Space Administration.
and operated by the California Institute of Technology.


queryDateTime:2023-10-03T22:41:38PDT



Main Information Table for All Sky, chosen by params


Redshift: Between 0.272000 and 0.273000 


Equinox:J2000.0



CoordSystem:Equatorial

No.|Object Name|RA|DEC|Type|Velocity|Redshift|Redshift Flag|Magnitude and Filter|Separation|References|Notes|Photometry Points|Positions|Redshift Points|Diameter Points|Associations
5093|WISEA J164650.19+405013.0|251.70910 |  40.83701 |G| 81639| 0.272320 |SLS |     |  0.000|0|0|12|2|1|0|0
5094|WISEA J164806.29-051414.1|252.02613 |  -5.23714 |G| 81741| 0.272660 |PUN |     |  0.000|1|0|27|4|1|2|0
5095|WISEA J164813.96+253412.6|252.05819 |  25.57021 |G| 81706| 0.272543 |SLS |21.0g|  0.000|4|0|47|4|2|8|0
5096|WISEA J164814.69+261218.9|252.06121 |  26.20529 |G| 81566| 0.272076 |SLS |20.0g|  0.000|3|0|53|5|3|8|0
5097|WISEA J164831.69+254132.2|252.13203 |  25.69231 |G| 81642| 0.272329 |SLS |20.1g|  0.000|1|0|33|4|1|4|0
5098|WISEA J164835.11+254240.1|252.14627 |  25.71118 |G| 81811| 0.272891 |SLS |19.5g|  0.000|6|0|63|6|4|10|0
5099|SDSS J164842.76+331732.9|252.17820 |  33.29249 |G| 81843| 0.273000 |PUN |20.6g|  0.000|1|0|15|1|1|4|0
5100|GMBCG J252.17822+33.29249|252.17822 |  33.29249 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
5101|WISEA J164848.67+602001.8|252.20308 |  60.33392 |G| 81562| 0.272060 |UUN |19.0R|  0.000|2|0|14|2|1|0|0
5102|MaxBCG J252.22316+46.38116|252.22316 |  46.38116 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
5103|WISEA J164958.64+500614.0|252.49434 |  50.10389 |G| 81682| 0.272461 |SLS |19.5g|  0.000|2|0|33|6|2|4|0
5104|WISEA J165006.99+262449.0|252.52916 |  26.41363 |G| 81584| 0.272134 |SLS |20.3g|  0.000|3|0|27|3|1|4|0
5105|WISEA J165026.66+260554.1|252.61111 |  26.09837 |G| 81666| 0.272408 |SLS |     |  0.000|0|0|18|3|1|0|0
5106|WHL J165130.6+004101|252.87749 |   0.68355 |GClstr| 81843| 0.273000 |PUN |     |  0.000|2|0|0|2|2|0|0
5107|WISEA J165144.17+383507.6|252.93405 |  38.58546 |G| 81797| 0.272846 |SLS |19.8g|  0.000|1|0|27|3|1|4|0
5108|WISEA J165248.28+423423.2|253.20109 |  42.57302 |G| 81544| 0.272000 |PUN |20.2g|  0.000|1|0|35|4|1|4|0
5109|GMBCG J253.20109+42.57305|253.20109 |  42.57305 |GClstr| 81544| 0.272000 |PUN |     |  0.000|1|0|0|1|1|0|0
5110|WISEA J165338.02+402846.4|253.40855 |  40.47975 |G| 81645| 0.272339 |SLS |22.0g|  0.000|2|0|37|4|4|8|0
5111|WISEA J165403.57+784515.6|253.51479 |  78.75430 |G| 81578| 0.272115 |SLS |     |  0.000|1|0|12|2|1|0|0
5112|WISEA J165430.91+384439.5|253.62880 |  38.74432 |G| 81613| 0.272231 |SLS |19.8g|  0.000|3|0|53|5|4|8|0
5113|[WZA2016] J253.66823+13.86336 |253.66823 |  13.86336 |G| 81738| 0.272650 |SLS |     |  0.000|1|0|0|1|1|0|0
5114|WISEA J165442.88+272435.9|253.67876 |  27.41002 |G| 81564| 0.272069 |SLS |19.8g|  0.000|1|0|31|4|1|4|0
5115|RM J165546.9+452515.4|253.94527 |  45.42087 |GClstr| 81628| 0.272283 |PUN |     |  0.000|4|0|0|2|2|0|1
5116|SDSS J165625.65+230133.0|254.10688 |  23.02585 |G| 81599| 0.272186 |SLS |17.8g|  0.000|3|0|15|2|1|4|0
5117|WISEA J165759.03+180144.0|254.49591 |  18.02887 |G| 81771| 0.272759 |SLS |20.0g|  0.000|4|0|53|5|3|8|0
5118|SDSS J165848.61+305812.9|254.70258 |  30.97025 |G| 81556| 0.272043 |SLS |21.6g|  0.000|0|0|15|2|1|4|0
5119|WISEA J170021.34+781252.7|255.08842 |  78.21469 |UvS| 81698| 0.272515 |SLS |     |  0.000|1|0|16|3|1|0|0
5120|WISEA J170136.20+472223.8|255.40092 |  47.37333 |G| 81642| 0.272329 |SLS |     |  0.000|1|0|27|4|1|2|0
5121|MaxBCG J255.65870+39.51163|255.65870 |  39.51163 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
5122|WISEA J170238.73+315016.6|255.66134 |  31.83796 |G| 81554| 0.272036 |SLS |19.8g|  0.000|4|0|52|5|2|8|0
5123|WISEA J170245.52+390956.9|255.68973 |  39.16583 |G| 81663| 0.272399 |SLS |19.4g|  0.000|2|0|38|5|4|4|0
5124|WISEA J170251.03+320128.3|255.71260 |  32.02455 |G| 81840| 0.272989 |SLS |21.4g|  0.000|2|0|27|3|1|4|0
5125|GMBCG J255.72721+31.78253|255.72721 |  31.78253 |GClstr| 81544| 0.272000 |PUN |     |  0.000|1|0|0|1|1|0|0
5126|WISEA J170302.44+400926.7|255.76024 |  40.15744 |G| 81548| 0.272015 |SLS |20.3g|  0.000|2|0|33|4|1|4|0
5127|MaxBCG J256.08885+41.57727|256.08885 |  41.57728 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
5128|WISEA J170435.28+451646.5|256.14704 |  45.27959 |G| 81738| 0.272650 |SLS |19.6g|  0.000|1|0|32|4|1|4|0
5129|WISEA J170531.51+361638.3|256.38131 |  36.27729 |G| 81753| 0.272700 |SLS |     |  0.000|0|0|18|3|1|0|0
5130|WISEA J170645.81+203144.3|256.69094 |  20.52901 |G| 81590| 0.272155 |SLS |19.6g|  0.000|6|0|53|6|4|8|0
5131|WISEA J170650.73+442932.0|256.71137 |  44.49197 |G| 81839| 0.272987 |SLS |20.7g|  0.000|1|0|27|3|1|4|0
5132|WISEA J170724.84+294012.6|256.85354 |  29.67020 |G| 81830| 0.272956 |SLS |19.8g|  0.000|1|0|33|4|1|4|0
5133|WHL J170805.4+164915|257.02246 |  16.82093 |GClstr| 81574| 0.272100 |PUN |     |  0.000|2|0|0|2|2|0|0
5134|GMBCG J257.04688+29.55310|257.04688 |  29.55310 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
5135|WISEA J170811.29+293311.3|257.04689 |  29.55307 |G| 81843| 0.273000 |PUN |21.1g|  0.000|1|0|27|2|1|4|0
5136|WISEA J170827.82+563625.9|257.11600 |  56.60722 |G| 81835| 0.272973 |PUN |     |  0.000|3|0|28|5|1|2|0
5137|SDSS J171044.03+384856.0|257.68348 |  38.81557 |*| 81684| 0.272467 |SLS |21.9g|  0.000|1|0|9|3|1|4|0
5138|WISEA J171050.72+594221.1|257.71143 |  59.70584 |G| 81735| 0.272640 |SLS |18.9R|  0.000|6|0|57|8|2|4|0
5139|WISEA J171105.27+393214.3|257.77200 |  39.53735 |G| 81645| 0.272338 |SLS |19.9g|  0.000|0|0|31|4|1|4|0
5140|WISEA J171114.65+385842.0|257.81109 |  38.97829 |G| 81548| 0.272014 |SLS |20.4g|  0.000|0|0|33|4|1|4|0
5141|WISEA J171114.81+594005.4|257.81176 |  59.66824 |G| 81544| 0.272000 |UUN |18.2R|  0.000|3|0|57|11|1|4|0
5142|WISEA J171117.81+400743.7|257.82412 |  40.12891 |G| 81574| 0.272102 |SLS |19.2g|  0.000|0|0|32|4|1|4|0
5143|WISEA J171208.77+592722.5|258.03659 |  59.45635 |G| 81687| 0.272480 |SLS |19.5R|  0.000|3|0|53|9|1|4|0
5144|WISEA J171218.68+211259.8|258.07785 |  21.21671 |G| 81733| 0.272633 |PUN |18.4g|  0.000|3|0|42|4|1|6|0
5145|WHIQII 051563|258.13133 |  33.57044 |G| 81574| 0.272100 |UUN |     |  0.000|1|0|0|1|1|0|0
5146|SDSS J171236.25+595548.8|258.15106 |  59.93024 |G| 81544| 0.272000 |UUN |20.9g|  0.000|3|0|21|2|1|4|0
5147|WISEA J171310.01+234055.5|258.29177 |  23.68207 |G| 81604| 0.272203 |SLS |     |  0.000|0|0|18|3|1|0|0
5148|WISEA J171336.66+593240.4|258.40285 |  59.54464 |G| 81729| 0.272620 |SLS |20.3R|  0.000|2|0|52|9|1|4|0
5149|SDSS J171340.94+593311.3|258.42060 |  59.55315 |G| 81819| 0.272920 |SLS |20.0R|  0.000|2|0|57|10|1|4|0
5150|WISEA J171409.41+594703.1|258.53898 |  59.78409 |G| 81663| 0.272400 |UUN |19.8g|  0.000|6|0|59|13|2|4|0
5151|WISEA J171415.77+592331.4|258.56575 |  59.39207 |G| 81598| 0.272180 |SLS |18.3R|  0.000|7|0|61|10|2|4|0
5152|WISEA J171422.46+370309.3|258.59358 |  37.05259 |G| 81655| 0.272373 |SLS |19.9g|  0.000|0|0|33|5|2|4|0
5153|WISEA J171430.12+400339.6|258.62552 |  40.06096 |G| 81660| 0.272387 |SLS |20.2g|  0.000|1|0|33|4|1|4|0
5154|GALEXASC J171457.67+595752.7  |258.73953 |  59.96481 |IrS| 81843| 0.273000 |SLS |-2.2 |  0.000|2|0|5|3|1|0|0
5155|SDSS J171457.70+595752.8|258.74042 |  59.96469 |G| 81738| 0.272650 |SLS |18.0R|  0.000|5|0|28|7|1|4|0
5156|WISEA J171511.56+594329.8|258.79816 |  59.72491 |G| 81723| 0.272600 |SLS |19.0R|  0.000|3|0|51|12|1|4|0
5157|SDSS J171604.75+594817.0|259.01982 |  59.80473 |G| 81795| 0.272840 |SLS |18.5R|  0.000|5|0|46|13|1|4|0
5158|WISEA J171606.49+595128.5|259.02707 |  59.85787 |G| 81840| 0.272990 |SLS |19.0R|  0.000|3|0|53|13|1|4|0
5159|WISEA J171638.15+401138.5|259.15906 |  40.19407 |G| 81694| 0.272503 |SLS |19.7g|  0.000|1|0|36|5|1|4|0
5160|WISEA J171701.69+243640.5|259.25691 |  24.61122 |G| 81835| 0.272973 |SLS |20.6g|  0.000|1|0|33|4|1|4|0
5161|SDSS J171713.32+403802.1|259.30553 |  40.63395 |G| 81693| 0.272499 |SLS |22.3g|  0.000|1|0|15|2|1|4|0
5162|WISEA J171725.43+253231.4|259.35604 |  25.54215 |G| 81765| 0.272740 |SLS |19.9g|  0.000|1|0|33|4|1|4|0
5163|WISEA J171738.82+550221.8|259.41189 |  55.03942 |G| 81820| 0.272922 |SLS |19.6g|  0.000|6|0|61|8|7|10|0
5164|WISEA J171754.26+544051.1|259.47611 |  54.68088 |G| 81682| 0.272463 |SLS |19.5g|  0.000|3|0|53|6|5|8|0
5165|WISEA J171823.53+424356.2|259.59841 |  42.73235 |UvS| 81676| 0.272442 |SLS |     |  0.000|1|0|14|3|1|0|0
5166|WISEA J171828.57+595053.9|259.61896 |  59.84830 |G| 81544| 0.272000 |SLS |19.8R|  0.000|3|0|47|11|1|4|0
5167|WISEA J171840.04+275056.7|259.66683 |  27.84907 |G| 81772| 0.272762 |SLS |20.5g|  0.000|1|0|33|4|1|4|0
5168|WISEA J171844.89+252536.5|259.68697 |  25.42676 |G| 81565| 0.272070 |SLS |20.3g|  0.000|0|0|33|4|1|4|0
5169|WISEA J171857.59+420903.7|259.74000 |  42.15105 |G| 81686| 0.272475 |SLS |     |  0.000|1|0|12|2|1|0|0
5170|WISEA J171911.78+274223.7|259.79912 |  27.70658 |G| 81739| 0.272651 |SLS |20.8g|  0.000|1|0|33|4|1|4|0
5171|SDSS J171915.52+271713.9|259.81469 |  27.28721 |G| 81759| 0.272718 |SLS |21.2g|  0.000|1|0|15|2|1|4|0
5172|WISEA J171916.26+273719.2|259.81776 |  27.62204 |G| 81636| 0.272308 |SLS |20.7g|  0.000|1|0|27|3|1|4|0
5173|SDSS J171916.86+271341.6|259.82029 |  27.22824 |G| 81711| 0.272558 |SLS |21.3g|  0.000|1|0|15|2|1|4|0
5174|WISEA J171927.08+273435.2|259.86287 |  27.57644 |QSO| 81739| 0.272653 |SLS |19.0g|  0.000|18|0|85|11|5|11|0
5175|GALEXASC J171937.68+274533.0  |259.90702 |  27.75918 |UvS| 81630| 0.272288 |SLS |     |  0.000|1|0|6|3|1|0|0
5176|WISEA J172006.02+275235.2|260.02505 |  27.87653 |G| 81687| 0.272478 |SLS |20.1g|  0.000|1|0|31|4|1|4|0
5177|WISEA J172013.08+272839.6|260.05454 |  27.47767 |G| 81623| 0.272265 |SLS |20.2g|  0.000|1|0|27|3|1|4|0
5178|WISEA J172032.27+551330.1|260.13455 |  55.22506 |QSO| 81645| 0.272337 |SLS |18.0g|  0.000|37|0|61|14|17|8|0
5179|WHL J172136.8+410731|260.40350 |  41.12534 |GClstr| 81753| 0.272700 |PUN |     |  0.000|2|0|0|2|2|0|0
5180|WISEA J172213.37+341056.6|260.55575 |  34.18239 |G| 81705| 0.272538 |SLS |19.7g|  0.000|0|0|33|4|1|4|0
5181|WHL J172327.3+545556|260.86386 |  54.93222 |GClstr| 81544| 0.272000 |SUN |     |  0.000|2|0|0|2|3|0|0
5182|WISEA J172327.33+545555.9|260.86388 |  54.93221 |G| 81556| 0.272042 |SLS |19.2g|  0.000|8|0|53|9|8|8|0
5183|WISEA J172416.85+392507.3|261.07017 |  39.41871 |G| 81605| 0.272204 |SLS |19.4g|  0.000|1|0|33|4|1|4|0
5184|WISEA J172559.34+593338.3|261.49732 |  59.56069 |G| 81779| 0.272786 |SLS |19.4g|  0.000|5|0|71|11|4|10|0
5185|WHL J172618.8+593432|261.57833 |  59.57564 |GClstr| 81783| 0.272800 |SUN |     |  0.000|3|0|0|3|4|0|0
5186|WHL J172713.7+361212|261.80708 |  36.20333 |GClstr| 81693| 0.272500 |SUN |     |  0.000|3|0|0|3|4|0|0
5187|WISEA J172713.70+361211.6|261.80712 |  36.20337 |G| 81701| 0.272526 |SLS |19.2g|  0.000|3|0|33|5|1|4|0
5188|WISEA J172800.49+360340.4|262.00206 |  36.06121 |G| 81823| 0.272931 |SLS |20.0g|  0.000|1|0|33|4|1|4|0
5189|WHL J172824.3+020202|262.10117 |   2.03394 |GClstr| 81813| 0.272900 |PUN |     |  0.000|2|0|0|2|2|0|0
5190|WISEA J172847.82+492907.9|262.19896 |  49.48567 |G| 81573| 0.272099 |PUN |     |  0.000|2|0|25|4|1|2|0
5191|WISEA J172901.04+744008.1|262.25417 |  74.66886 |G| 81720| 0.272590 |UUN |18.7I|  0.000|1|0|14|2|1|0|0
5192|WISEA J173021.98+334607.7|262.59161 |  33.76882 |G| 81831| 0.272958 |SLS |19.6g|  0.000|1|0|33|4|1|4|0
5193|WISEA J173031.45+534324.5|262.63096 |  53.72356 |G| 81544| 0.272000 |PUN |19.9g|  0.000|2|0|33|3|1|4|1
5194|GMBCG J262.63097+53.72354|262.63097 |  53.72354 |GClstr| 81544| 0.272000 |PUN |     |  0.000|1|0|0|1|1|0|1
5195|WISEA J173113.65+255630.1|262.80687 |  25.94166 |G| 81690| 0.272487 |SLS |     |  0.000|0|0|18|3|1|0|0
5196|WISEA J173203.85+253901.4|263.01611 |  25.65031 |G| 81548| 0.272015 |SLS |     |  0.000|0|0|18|3|1|0|0
5197|WISEA J173310.85+331451.7|263.29523 |  33.24770 |G| 81571| 0.272091 |SLS |19.9g|  0.000|1|0|33|4|1|4|0
5198|WISEA J173333.50+563149.0|263.38946 |  56.53029 |G| 81633| 0.272300 |SLS |20.1g|  0.000|3|0|53|5|4|8|0
5199|WISEA J173444.11+563629.5|263.68389 |  56.60824 |G| 81571| 0.272092 |SLS |19.6g|  0.000|4|0|53|5|4|8|0
5200|GMBCG J264.03467+53.65823|264.03467 |  53.65823 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
5201|WHL J173711.3+565452|264.29709 |  56.91457 |GClstr| 81574| 0.272100 |PUN |     |  0.000|2|0|0|2|2|0|0
5202|WISEA J174357.05+663813.8|265.98771 |  66.63717 |G| 81544| 0.272000 |SUN |16.65|  0.000|20|1|52|5|1|6|2
5203|WISEA J174907.48+241914.2|267.28121 |  24.32061 |G| 81767| 0.272746 |PUN |     |  0.000|2|0|27|4|1|2|0
5204|MACS J1752.0+4440:[GDW2019]392|268.22416 |  44.78765 |G| 81686| 0.272474 |SUN |     |  0.000|1|0|0|1|1|0|0
5205|WHL J175901.5+241949|269.75632 |  24.33027 |GClstr| 81753| 0.272700 |PUN |     |  0.000|2|0|0|2|2|0|0
5206|WISEA J180045.25+653951.0|270.18811 |  65.66418 |G| 81693| 0.272500 |SLS |     |  0.000|1|0|12|2|2|0|0
5207|WISEA J180447.40-720737.1|271.19771 | -72.12681 |G| 81668| 0.272416 |PUN |     |  0.000|2|0|29|4|1|2|0
5208|WISEA J180537.96+354044.0|271.40817 |  35.67892 |G| 81743| 0.272664 |PUN |     |  0.000|1|0|27|4|1|2|0
5209|WISEA J182133.35+294609.1|275.38912 |  29.76933 |G| 81672| 0.272428 |PUN |     |  0.000|1|0|30|5|1|2|0
5210|WISEA J183647.17+514606.3|279.19654 |  51.76844 |G| 81572| 0.272095 |PUN |     |  0.000|1|0|28|4|1|2|0
5211|WISEA J191407.49-261339.1|288.53112 | -26.22769 |G| 81600| 0.272187 |PUN |     |  0.000|3|0|29|5|1|2|0
5212|WISEA J195348.86-372015.9|298.45375 | -37.33744 |G| 81782| 0.272795 |PUN |     |  0.000|1|0|30|5|1|2|0
5213|WISEA J200447.57+163808.2|301.19833 |  16.63558 |G| 81629| 0.272286 |PUN |     |  0.000|1|0|28|4|1|2|0
5214|WHL J200721.0+613643|301.83734 |  61.61192 |GClstr| 81843| 0.273000 |PUN |     |  0.000|2|0|0|2|2|0|0
5215|WISEA J200756.88-490410.8|301.98638 | -49.06931 |UvS| 81580| 0.272120 |SUN |     |  0.000|1|0|19|3|1|0|0
5216|WISEA J200823.75-483856.8|302.09898 | -48.64914 |IrS| 81771| 0.272760 |SUN |     |  0.000|1|0|15|2|1|0|0
5217|WISEA J200925.71-490619.5|302.35728 | -49.10486 |UvS| 81565| 0.272070 |SUN |     |  0.000|1|0|21|4|1|0|0
5218|WISEA J200930.27-490032.7|302.37583 | -49.00889 |G| 81801| 0.272860 |SLS |18.2R|  0.000|1|0|20|4|1|0|0
5219|WISEA J200932.39-564559.9|302.38497 | -56.76666 |IrS| 81678| 0.272450 |SLS |     |  0.000|1|0|12|2|1|0|0
5220|WISEA J200932.89-565028.4|302.38733 | -56.84100 |G| 81762| 0.272730 |SLS |18.1r|  0.000|2|0|12|2|1|0|0
5221|PKS 2005-489:[PWC2011] 3172|302.40500 | -48.88333 |G| 81786| 0.272810 |SLS |19.3R|  0.000|1|0|2|1|1|0|0
5222|WISEA J200942.90-563948.7|302.42850 | -56.66358 |G| 81729| 0.272620 |SLS |18.9r|  0.000|2|0|12|2|1|0|0
5223|WISEA J201013.38-483254.3|302.55567 | -48.54882 |UvS| 81789| 0.272820 |SUN |     |  0.000|1|0|19|3|1|0|0
5224|WISEA J201046.58-483717.1|302.69417 | -48.62148 |IrS| 81654| 0.272370 |SUN |     |  0.000|1|0|21|3|1|0|0
5225|WISEA J201051.16-484336.3|302.71339 | -48.72686 |UvS| 81747| 0.272680 |SUN |     |  0.000|1|0|23|4|1|0|0
5226|WISEA J201056.28+563703.7|302.73450 |  56.61761 |G| 81825| 0.272940 |PUN |     |  0.000|1|0|27|4|1|2|0
5227|WISEA J201107.49-572550.6|302.78124 | -57.43075 |IrS| 81783| 0.272800 |SUN |     |  0.000|1|0|12|2|1|0|0
5228|WISEA J201111.73-483653.0|302.79867 | -48.61442 |UvS| 81792| 0.272830 |SUN |     |  0.000|1|0|23|4|1|0|0
5229|WISEA J201123.73-572509.4|302.84871 | -57.41931 |G| 81665| 0.272405 |SLS |     |  0.000|2|0|12|3|2|0|0
5230|[FBC2017] J201125.9-572524.5  |302.85792 | -57.42347 |G| 81753| 0.272700 |SUN |     |  0.000|1|0|0|1|1|0|0
5231|WISEA J201128.13-572535.0|302.86723 | -57.42640 |IrS| 81604| 0.272200 |SUN |     |  0.000|1|0|12|2|1|0|0
5232|WISEA J201129.53-565156.1|302.87300 | -56.86564 |G| 81840| 0.272990 |SLS |19.5V|  0.000|5|0|12|4|1|0|0
5233|WISEA J201319.18-565215.2|303.32983 | -56.87097 |G| 81571| 0.272090 |SLS |18.2I|  0.000|7|0|43|7|1|0|0
5234|WISEA J203100.03-724806.1|307.74971 | -72.80186 |G| 81811| 0.272892 |PUN |     |  0.000|1|0|27|4|1|2|0
5235|[RBB2014] J203222.48-562806.6 |308.09369 | -56.46851 |G| 81783| 0.272800 |SLS |     |  0.000|1|0|0|1|1|0|0
5236|WHL J203651.8-050138|309.21579 |  -5.02722 |GClstr| 81633| 0.272300 |PUN |     |  0.000|3|0|0|3|4|0|0
5237|WHL J203902.2+052258|309.75900 |   5.38274 |GClstr| 81633| 0.272300 |PUN |     |  0.000|2|0|0|2|2|0|0
5238|WISEA J203932.39-043349.8|309.88500 |  -4.56385 |G| 81599| 0.272184 |SLS |19.0g|  0.000|9|0|65|7|7|10|0
5239|MaxBCG J311.95049-00.05991|311.95049 |  -0.05992 |GClstr| 81768| 0.272750 |PUN |     |  0.000|2|0|0|1|1|0|0
5240|WHL J204927.1+154541|312.36295 |  15.76132 |GClstr| 81604| 0.272200 |PUN |     |  0.000|2|0|0|2|2|0|0
5241|WISEA J210036.65-000631.7|315.15310 |  -0.10873 |G| 81603| 0.272198 |SLS |20.3g|  0.000|2|0|35|5|1|4|0
5242|WISEA J210436.60-824517.1|316.15150 | -82.75481 |G| 81559| 0.272051 |UUN?|     |  0.000|2|0|25|3|1|2|0
5243|GMBCG J317.53875-07.80562|317.53875 |  -7.80563 |GClstr| 81843| 0.273000 |PUN |     |  0.000|1|0|0|1|1|0|0
5244|WISEA J211009.27-074821.0|317.53875 |  -7.80562 |G| 81843| 0.273000 |PUN |20.2g|  0.000|2|0|33|3|1|4|0
5245|[MAK2010] J211049.84+213053.9 |317.70766 |  21.51496 |G| 81753| 0.272700 |UUN |20.38|  0.000|1|0|2|1|1|0|0
5246|WISEA J211358.40+001958.8|318.49339 |   0.33293 |G| 81554| 0.272036 |SLS |19.7g|  0.000|0|0|33|4|1|4|0
5247|GMBCG J318.83735-07.87424|318.83735 |  -7.87424 |GClstr| 81544| 0.272000 |PUN |     |  0.000|1|0|0|1|1|0|0
5248|RM J211613.2+084001.4|319.05483 |   8.66706 |GClstr| 81585| 0.272138 |PUN |     |  0.000|2|0|0|1|1|0|0
5249|WISEA J211907.31-000859.8|319.78050 |  -0.14994 |G| 81805| 0.272872 |SLS |20.0g|  0.000|3|0|38|6|3|4|0
5250|WISEA J211927.45+003004.4|319.86441 |   0.50122 |G| 81711| 0.272559 |SLS |19.8g|  0.000|1|0|33|4|1|4|0
5251|GALEXASC J212141.14-445827.1  |320.42083 | -44.97500 |G| 81544| 0.272000 |UUN |     |  0.000|1|0|4|2|1|0|0
5252|WISEA J212403.35+003113.2|321.01399 |   0.52037 |G| 81751| 0.272693 |SLS |19.5g|  0.000|4|0|53|6|4|8|0
5253|WHL J212414.7-143301|321.06125 | -14.55040 |GClstr| 81663| 0.272400 |PUN |     |  0.000|2|0|0|2|2|0|0
5254|GALEXMSC J212627.27+040829.1  |321.61371 |   4.14129 |G| 81580| 0.272120 |SLS |22.5g|  0.000|2|0|4|2|1|0|0
5255|GALEXMSC J212632.97+041821.9  |321.63809 |   4.30645 |G| 81747| 0.272680 |SLS |22.5g|  0.000|2|0|4|2|1|0|0
5256|WIG R22J212722298+04164700|321.84291 |   4.27972 |G| 81738| 0.272650 |SLS |22.4g|  0.000|2|0|0|1|1|0|0
5257|WISEA J212725.46+012052.7|321.85613 |   1.34800 |G| 81819| 0.272920 |SLS |     |  0.000|1|0|17|4|2|0|0
5258|WISEA J212958.65+003923.6|322.49433 |   0.65657 |G| 81582| 0.272128 |SLS |21.1g|  0.000|1|0|27|3|1|4|0
5259|WISEA J213128.63+040551.7|322.86956 |   4.09709 |G| 81690| 0.272490 |SLS |22.4g|  0.000|2|0|16|3|1|0|0
5260|WIG R22J213133727-01453635|322.89053 |  -1.76010 |G| 81642| 0.272330 |SLS |22.6g|  0.000|2|0|0|1|1|0|0
5261|GALEXASC J213318.37-041557.8  |323.32632 |  -4.26577 |G| 81801| 0.272860 |SLS |22.0g|  0.000|2|0|8|3|1|0|0
5262|WISEA J213527.18-502247.6|323.86350 | -50.38031 |G| 81813| 0.272900 |SUN |17.9r|  0.000|0|0|23|4|1|0|0
5263|WISEA J213552.19+061004.1|323.96746 |   6.16785 |G| 81601| 0.272191 |SLS |     |  0.000|0|0|18|3|1|0|0
5264|GALEXMSC J213618.70-033818.3  |324.07777 |  -3.63981 |G| 81702| 0.272530 |SLS |22.5g|  0.000|2|0|4|2|1|0|0
5265|WISEA J213746.42-012548.7|324.44343 |  -1.43024 |G| 81814| 0.272903 |SLS |     |  0.000|0|0|17|3|1|0|0
5266|PSZ1 G084.41-12.43|324.46400 |  35.58200 |GClstr| 81843| 0.273000 |SUN |     |  0.000|8|0|1|4|3|0|0
5267|PSZRX G084.43-12.43|324.47766 |  35.59136 |XrayS| 81843| 0.273000 |SUN |     |  0.000|1|0|0|1|1|0|0
5268|WISEA J213808.47+001523.9|324.53539 |   0.25664 |G| 81628| 0.272282 |SLS |21.0g|  0.000|1|0|33|4|1|4|0
5269|WISEA J213905.51-013553.8|324.77310 |  -1.59827 |G| 81695| 0.272504 |SLS |     |  0.000|0|0|18|3|1|0|0
5270|FBQS J2139-0202|324.91464 |  -2.04059 |G| 81544| 0.272000 |SUN |19.34|  0.000|11|0|20|4|1|0|0
5271|GALEXMSC J213945.17-015514.6  |324.93836 |  -1.92101 |G| 81792| 0.272830 |SLS |22.7g|  0.000|2|0|4|2|1|0|0
5272|GALEXMSC J213957.19-015144.0  |324.98875 |  -1.86270 |G| 81789| 0.272820 |SLS |21.8g|  0.000|2|0|4|2|1|0|0
5273|WISEA J214000.96-013023.3|325.00385 |  -1.50609 |UvS| 81666| 0.272408 |SLS |     |  0.000|0|0|16|3|1|0|0
5274|WISEA J214127.41+061302.8|325.36424 |   6.21746 |G| 81836| 0.272977 |SLS |     |  0.000|0|0|18|3|1|0|0
5275|SDSS J214129.31+005719.9|325.37216 |   0.95554 |G| 81610| 0.272220 |SLS |21.6g|  0.000|2|0|19|2|1|4|0
5276|WISEA J214223.59+001837.9|325.59829 |   0.31063 |G| 81598| 0.272180 |SLS |19.4g|  0.000|2|0|31|3|1|4|0
5277|WISEA J214230.86+000922.2|325.62855 |   0.15629 |G| 81767| 0.272744 |SLS |19.4g|  0.000|1|0|35|5|1|4|0
5278|GALEXMSC J214242.79+015107.1  |325.67912 |   1.85275 |G| 81735| 0.272640 |SLS |22.2g|  0.000|2|0|4|2|1|0|0
5279|SDSS J214326.95+011050.3|325.86233 |   1.18066 |G| 81735| 0.272640 |SLS |21.2g|  0.000|2|0|19|2|1|4|0
5280|WISEA J214356.73+404436.1|325.98650 |  40.74325 |G| 81772| 0.272762 |PUN |     |  0.000|1|0|28|4|1|2|0
5281|WISEA J214408.00+082749.1|326.03383 |   8.46384 |UvS| 81603| 0.272198 |SLS |     |  0.000|0|0|22|4|1|0|0
5282|GALEXMSC J214409.54+012238.8  |326.03992 |   1.37747 |G| 81616| 0.272240 |SLS |21.7g|  0.000|2|0|4|2|1|0|0
5283|SDSS J214443.92-001039.2|326.18302 |  -0.17762 |*| 81685| 0.272472 |SLS |23.6g|  0.000|0|0|5|2|1|4|1
5284|WISEA J214446.34-442114.1|326.19282 | -44.35388 |G| 81547| 0.272010 |SLS |20.43|  0.000|2|0|17|4|1|0|0
